VEHICLE_ID,MODEL_NAME,VARIANT,EMISSION_STANDARD,FUEL,COLOUR,VEHICLE_CLASS,MAKE_YEAR,SEAT_CAPACITY,IS_ELECTRIC
2cdbd6ccd7cfeb59d1b08f8bc43bb35c52af8e5814bb6c54da5c72c187eb9023,APE-,XTRA LD BSIV,BSIV,DIESEL,G.YELLOW,Three Wheeled Goods Vehicle,01/12/2018,1,false
2ce2a65d71539a6d671ea3e69ea0188ee24bbb5624e63b3772eab0afe3bcc597,APE,CITY DIESEL STD BSIV,BSIV,DIESEL,G YELLOW,Auto Rickshaw,01/10/2018,4,false
2cfd9e79d1e1ac46859c09499dad1156acf176957bd2faa701e813ee62b6c0ad,CD,110DREAM W K S S S W FD RDBWALLOYWHEELS BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/06/2018,2,false
2d043c69d189684ec6cec0ff006ab8235cfe7e3d44ada79b0f9edb34959ecc93,MARUTI-BALENO,ZETA(AUTOMATIC)-PETROL BSIV,BSIV,PETROL,PRME.RAY BLUE,MOTOR CAR,01/10/2018,5,false
2d0508e07e87fd4e744c5d92320287df048fbabb3b03b20712d9bdd1850ffc17,VESPA,VXL BSIV,BSIV,PETROL,YELLOW,MOTOR CYCLE,01/04/2018,2,false
2d1e1a57762bcc087c65f2317ecfbb5783580c3192c83badc9b90b6bba05f11a,AMAZE-1.5,VX MT(I-DTEC) BSIV,BSIV,DIESEL,LUNAR SILVER METALLIC,MOTOR CAR,01/10/2018,5,false
2d25c325aa56f98c7fa64f9e341ff74dfb50046d5ad32b3e098986e2b4c0f3ca,VENTO,1.6 MPI (MT) - HIGHLINE BSIV,BSIV,PETROL,CANDY WHITE,MOTOR CAR,01/12/2018,5,false
2d37022d320ec89f2944f84fe23c4b2c57bb789fa66c8e16723fb75388fbec7c,I20,SPORTZ CRDI BSIV,BSIV,DIESEL,STAR DUST,MOTOR CAR,01/03/2018,5,false
2d4df00b040662f07169e187f51ff97b27515ba48f87098ee5f77179ad3d4b29,TATA,HEXA XE 4X2 VARICOR 7SEATER BSIV,BSIV,DIESEL,PEARL_WHITE,MOTOR CAR,01/09/2018,7,false
2d4e6e28dee6e4d68eb22d489512d1af5db965cd5736729c3ba5a137521abe86,TVS,XL 100 HEAVY DUTY BSIV,BSIV,PETROL,GREEN,MOTOR CYCLE,01/11/2017,2,false
2d7535c626c6c2d5d77a2dd87102429d65dfd7983649ef11ebe3ee24feafd091,CLG,835 BSIII WHEEL LOADER,BSIII,DIESEL,YELLOW,Vehicle Fitted with Construction Equipment,01/12/2018,1,false
2d77d7fccead60eb3df72408f01db6fe8cbd6403ad4e2ceba37c184ab5a13ef1,TATA,TIGOR XZ 1.2 RTN BSIV,BSIV,PETROL,PLATINUM SILVER,MOTOR CAR,01/06/2017,5,false
2d8272480f77f6d0ab461d2515cccf45cb10c07bc4c46494f98d3c301712aa7b,3118,BSIV,BSIV,DIESEL,NIL,Chassis Transport,01/10/2018,1,false
2d971d781647fd494458a7090db950d6e615fe2e5f4a43c70cc5a9482586c3cf,SONALIKA,INTERNATIONAL DI-750 III SUPER BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Commercial Use,01/01/2019,1,false
2da847610e2b07ab70489bbde96723285f3378d822c556d09f4c6d70882af789,YAMAHA,SALUTO DRUM BSIV,BSIV,PETROL,BRAVE BLACK,MOTOR CYCLE,01/01/2018,2,false
2dacf0c411abb870672f5f2331526cc2c9a98b97c2c8567dc53f1b249790b38d,MARUTI,OMNI E MPI STD BSIV,BSIV,PETROL,SILKY SILVER,Omnibus for Private Use,01/01/2019,8,false
2db94994f6d27f0e0df9e59f8418feeef6a87cc9c32ad83758fcbca80d47d2bc,MARUTI,WAGON-R VXI+ BSIV,BSIV,PETROL,SUPERIOR WHITE,MOTOR CAR,01/07/2018,5,false
2dc6c145d5667d48f3a698f67fb270430557d13c05dfd4de811208b40250aafd,GRAND,I10 ASTA 1.2 BSIV,BSIV,PETROL,FIERY RED,MOTOR CAR,01/11/2018,5,false
2dfff5d462a8d6e8f080207e1b801505a60342b899e2460197dfafdf0bffa5a5,CT,100 ES BSIV,BSIV,PETROL,EBONY BLK RED DKL,MOTOR CYCLE,01/08/2018,2,false
2e07da4e85790b39a3b284e23111dca317c81d152954a953abbfb425fff3af29,MAHINDRA,BOLERO ZLX 2WD 7S BSIV AC PS,BSIV,DIESEL,DIAMOND WHITE,Motor Cab,01/09/2018,7,false
2e137f4625e7569883728662503d6e68a4b4d5e1a5c47a652326fe65f365288b,RE,COMPACT LPG BSIV,BSIV,PETROL,GOLDEN YELLOW,Auto Rickshaw,01/06/2018,4,false
2e1632c5811d2d407d8eda4b878e6a50f5cbed9920462cdaed04c5c0efaf6113,MAHINDRA,XUV5OO FWD W5 BSIV,BSIV,DIESEL,P.WHITE,MOTOR CAR,01/07/2018,7,false
2e16f4cb0e92a16d635897505ebede27d03d5da105fa4cad0b67f6e3e62cc82e,AVENGER,220-STREET BSIV,BSIV,PETROL,UG MATTE BLACK,MOTOR CYCLE,01/01/2018,2,false
2e285a80261cfe83016dd4e92cde6c8664c386ac15fd1ecb17a942ab16e30931,AMAZE-1.5,S MT(I-DTEC) BSIV,BSIV,DIESEL,LUNAR SILVER METALLIC,MOTOR CAR,01/08/2018,5,false
2e299ecdc1e091ef4b9e3dc7a93cb4164e1aa8f02eeec831a5246f2a552dd03d,TATA,HEXA XT 4X2 VARICOR 7 SEATER BSIV,BSIV,DIESEL,TUNGSTN_SLVR,MOTOR CAR,01/10/2018,7,false
2e2c0ac14b494499290f1df119f635e130a06834ff6bad5f9688457005b3b5fd,TVS,XL100 HEAVY DUTY ITOUCH START BSIV,BSIV,PETROL,GREEN,MOTOR CYCLE,01/07/2018,2,false
2e358c2c2764525d0e5647a3883980c0cb4432a0ee5585b412bf7aedcf44493f,GIXXER,285 GVW BSIV,BSIV,PETROL,GL. SPARKLE BLACK,MOTOR CYCLE,01/05/2018,2,false
2e3e9585a5cb8e1a6f0ca883cbed257c5349c2103a9079d57d632c35d0aba98c,CITY,1.5 V MT(I-DTEC) BSIV,BSIV,DIESEL,MODERN STEEL METALLIC,MOTOR CAR,01/12/2018,5,false
2e592bd8e1c0b0d08caed507d26146e03a7d7943a5445b474a3361733e0295fd,TWO WHEELER TRACTOR TRAILOR - 5 TONNS,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,BLUE,Trailer For Commercial Use,01/03/2018,0,false
2e5c848a775f8e1d927e6bf2858a9c770ac1ca4c54a482c4ed5a01e786c96431,TATA,NEXON-XT 1.2 RTN BSIV,BSIV,PETROL,VERMONT_RED,MOTOR CAR,01/06/2018,5,false
2e70c6663e370e3580a5cf59facd571f22257d8843244f914c4add6082bc1429,LP,407/34 CITYRIDE EX 29+A+D SKOOL FBT BUS BSIV,BSIV,DIESEL,YELLOW,Ominibus,01/05/2018,31,false
2e77688c0ed36b464b06e520f8de229ac30254f980563343a6f8343d98e54a17,CITY,1.5 VX MT(I-DTEC) BSIV,BSIV,DIESEL,GOLDEN BROWN M,MOTOR CAR,01/12/2018,5,false
2e7792ac64537366dcdbf734ae8a376cb0826e54bb81604fbe47f78136397f38,XTREME,200R (WITH ABS) BSIV,BSIV,PETROL,BLK,MOTOR CYCLE,01/11/2018,2,false
2e8fb2920dc85564dcb8ad356b42b8077fe26a6eb8b845729a6eca4293cd7121,CB,SHINE WFDISC B W CBS K S ESWCAST WHEELS BSIV,BSIV,PETROL,GREY,MOTOR CYCLE,01/09/2018,2,false
2ea41e25351efda773a5d8e7c4fb95fec86c9fe33b13df4d36bda66426c168d8,VENTO,1.5 TDI AT-HIGHLINE BSIV,BSIV,DIESEL,TOFFEE BROWN METALLIC,MOTOR CAR,01/08/2018,5,false
2ea4e4ebfdd33c2ec2a1f667e18cfa7e2afff6d546c350ff4f377cda52f791ff,MARUTI,CELERIO ZXI-AMT BSIV,BSIV,PETROL,SILKY SILVER,MOTOR CAR,01/10/2018,5,false
2ea536a62a6760e82d054766f687d1da11f9830217d65f1ba13f2bfcf8ca4c5d,XYLO,H4 M-HAWK CRDE 2WD 8S BSIV,BSIV,DIESEL,SILIVER,Maxi Cab,01/01/2019,8,false
2eabe8e882b39d59a4018bb5d6ca641382812330d290e9b1d9c77818a5d9d680,YAMAHA,SALUTO DRUM BSIV,BSIV,PETROL,MAT GREEN,MOTOR CYCLE,01/10/2018,2,false
2eb829d44161a01e6cc4e094ec5918dc7eca17b8efb7d857ebd7bb162b585f28,SWARAJ,744 FE,UNKNOWN,DIESEL,BLUE & WHITE,Tractor for Commercial Use,01/05/2018,1,false
2ec64cb97287c87b32d704e74d82991b140c38d8ec50343f055e3e4c68d8ff20,I20,SPORTZ-VTVT BSIV,BSIV,PETROL,FIERY RED,MOTOR CAR,01/12/2018,5,false
2ec6b32652d5a3bf431df70e849e1f0350e7dc059a628c338e97470c82d0be37,VERNA-1.6,VTVT AUTO-SX(O) BSIV,BSIV,PETROL,FIERY RED,MOTOR CAR,01/11/2018,5,false
2ecb60bda0c2d82615ff022db2ac42ac50e6c53de3881c0d1f31bac0d4f45307,MAHINDRA,JEETO S6-11 BSIV,BSIV,DIESEL,BIEGE,Goods Carriage,01/01/2019,2,false
2ecb62228fae497dd2d7afaa087be69a4293ab559c6c0c4ea153ba15c302d877,VW,POLO 1.5 TDI 66KW-TRENDLINE BSIV,BSIV,DIESEL,FLASH RED,MOTOR CAR,01/05/2018,5,false
2ed12911e6b76cf09670123dbb3e66f87451445bf66de7876962e675c3c21eea,YAMAHA,FZ RG446 BSIV,BSIV,PETROL,BOMBER BLACK,MOTOR CYCLE,01/08/2018,2,false
2ed34acb2e5d0e77a784f261c53a6932ae3eaaef934a7ebf140b732d022e6fed,BAJAJ,MAXIMA DIESEL BSIV,BSIV,DIESEL,G YELLOW,Auto Rickshaw,01/05/2018,4,false
2ed5c3cbf5cfd93a5a7391b9e7b6f47fe9220918c2c6c2e5384abfc097b38187,ACTIVA-125WEAS,KS DRUM CBS(CBS)WALLOYWHEEL BSIV,BSIV,PETROL,PEARL AMAZING WHITE,MOTOR CYCLE,01/09/2018,2,false
2edf48bf94bcae800e1b2ea2d3661342134ec552984f100a0722eda6b5b6d50b,TATA,ZEST XM QJET 75PS BS4 BSIV,BSIV,DIESEL,PLATINUM_SLV,Motor Cab,01/11/2018,5,false
2efcef9243f0119c20e09ea40801e010becbb826806d09fddf99e5e3348225cc,TVS,XL 100 HEAVY DUTY BSIV,BSIV,PETROL,GREEN,MOTOR CYCLE,01/01/2019,2,false
2f0e7597ad3237ed63755148605f4596bf14841c18988bdd31fd74c18fe83485,SONALIKAINTERNATIONALDI30RXBAAGBANSUPER4WD,BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Agricultural Purpose,01/06/2018,1,false
2f2962864d639d6025a388521ca361a31f909cb5548540dd23990c823e048a01,DIO,WEAS KS DRUMCBS(CBS)WITH SHEET WHEEL BSIV,BSIV,PETROL,SPORTS RED,MOTOR CYCLE,01/10/2018,2,false
2f2b8d7fa67432bb4cb7220a0ceb7c80b5ea2f8e30c184b8028ed1d043b55411,PLEASURE,- IBS BSIV,BSIV,PETROL,CANDY BLAZING RED,MOTOR CYCLE,01/08/2018,2,false
2f2e9585717b3ae386af1cf70876c2957078abccb6859015720357df33b46ed5,I20-ASTA,(O) CRDI-BSIV,BSIV,DIESEL,POLAR WHITE,Motor Cab,01/06/2018,5,false
2f31bc893f2b5b023f0bc0e975a63c246eef81bb5cb9876fdd0f80d4c6872424,TWO WHEELER TRACTOR TRAILOR - 5 TONNS,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,BLUE,Trailer For Commercial Use,01/07/2018,0,false
2f333e3f2af7ab4dc7db6f6fc1994d853b2944b0f1215b9146752a3b24b73e35,MARUTI,CELERIO ZXI-AMT (O) BSIV,BSIV,PETROL,BLAZING RED,MOTOR CAR,01/09/2018,5,false
2f53bb881e25459f4553a7b11eabc1eac4387bcb9c519f08dade833579c20faa,DISCOVER-125,BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/10/2018,2,false
2f5a91589714509d01cc5e02da0e6cf8dd3bb4a53b3b020ad803ef21bc991b97,V,12 BSIV,BSIV,PETROL,EBONY BLACK(MET),MOTOR CYCLE,01/03/2017,2,false
2f68c7f558ce7a326ee281e5b5f2d53fdc8aad1d61bbc218c68ee1a9b9b42d5e,TVS,STAR CITY+ BSIV,BSIV,PETROL,BK/VRDDL,MOTOR CYCLE,01/08/2018,2,false
2f78343ab861684951d67ddf6f8a1f6e430c849da8f9709a25a8c40315b62b0b,V,15 BSIV,BSIV,PETROL,DARK MONTEGO BLUE,MOTOR CYCLE,01/03/2018,2,false
2f849932d11bfb36bde04640d5d83b4cd2219a701abee3c25780da881dbc1a7c,DREAMNEO,W K S SSWFD RDBWAWWREARCARRIER BSIV,BSIV,PETROL,GREY,MOTOR CYCLE,01/05/2018,2,false
2f888121bf5f088b9f91eca96a785a60c8b4da9d115b4e4a7c0c560c755b6e93,MAESTRO,EDGE (CAST WHEEL) BSIV,BSIV,PETROL,TECHNO BLUE,MOTOR CYCLE,01/11/2017,2,false
2f8eb6333d0951475ab9740f56e54e260eff2eb5a1268927746b8fea0c9348f2,EICHER,PRO 1075 C CAB CHASSIS 80KW BSIV,BSIV,DIESEL,GOLDEN BROWN,Chassis Transport,01/11/2018,3,false
2f94df4a28c261247e6aa88a1cafc5276b36f56206f0bf466b8a9db03374b35d,439,DS E2 (BRANDNAME-POWERTRAC) BSIIIA,BSIIIA,DIESEL,BLUE&SIVER,Tractor for Commercial Use,01/06/2018,1,false
2f995105057c3a8d7bd488a217db1f8e180458023424ee9cf27e596ecb11eb6e,YAMAHA,CYGNUS RAY Z BSIV,BSIV,PETROL,SASSY CYAN,MOTOR CYCLE,01/07/2018,2,false
2f9ba197d511c7403e040448bc9a101854156720ab61f50f7888a811f34a78d1,MARUTI-BALENO,DELTA BSIV,BSIV,DIESEL,RAY BLUE,MOTOR CAR,01/08/2018,5,false
2fa7a52452a142a298e028ce700c4abebaed47899b6de3833cd88d09ba418ee5,YAMAHA,CYGNUS RAY Z BSIV,BSIV,PETROL,WHITE BLUE,MOTOR CYCLE,01/01/2018,2,false
2fb00404552e63ddb9b446fddc0a485145264245d61fd9f3fac1ff72dccb4f59,TATA,TIGOR XE 1.05 RTQ BSIV,BSIV,DIESEL,BERRY RED,MOTOR CAR,01/09/2018,5,false
2fd1c64a597088d4129c6907c36c95e3f901705e9dd825da4afb324d0caf5ba1,MARUTI,S-CROSS SMART HYBRID SIGMA BSIV,ELECTRIC,DIESEL,MET GRANITE GREY,MOTOR CAR,01/11/2018,5,true
2fea2b833734b44a044e7351ee0b340bb9a6df4101e8ee1f631b0e0c5ea0543a,NYX,E5 BOV,ELECTRIC,ELECTRIC,SILVER,MOTOR CYCLE,01/02/2018,2,true
2ff04e732aab89404a6122181b70edb3ccbda35588d8ea776d6921778c4673f6,RENAULT,KWID RXT 1.0 CLIMBER BSIV,BSIV,PETROL,BRONZE,MOTOR CAR,01/09/2018,5,false
2ffe24e0fe0e03209d8fb42ffc40229970e87d886282e97a3729028daeda89d1,ACTIVA,4G W E A S KS DRUMCBS W STEELMETAL BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/08/2017,2,false
3001c41d787c7692beee97b8c93f39f5215fda882bb455d51c1d4d7a2f18eaba,PRIMA,LX2525.K6X4FBT TIPPNSP TCAB16C BTMTB BSIV,BSIV,DIESEL,YELLOW,Goods Carriage,01/09/2018,2,false
300a00dcf30192cedaaa5a8f3bdaae2bba90c93b1fea353fc67a2922e04d68e7,TVS,XL100 COMFORT BSIV,BSIV,PETROL,GREEN,MOTOR CYCLE,01/11/2018,2,false
300b380de95c1644fec2d72b1a9a8ff84b271f62765ce926a006fc7e13e92aea,RENAULT,LODGY DCI STEPWAY RXL-JSRGWB BSIV,BSIV,DIESEL,SILVER,Maxi Cab,01/05/2018,8,false
30139739a24474b28acb6363522fab0465ce1903a78ef6493db8773230efd06f,SIGNA3718.TKCR10X2FBT,T-TIPSLPF CAB24C BTB BSIV,BSIV,DIESEL,MERUN RED,Goods Carriage,01/05/2018,2,false
302140d119c71fd03064be9995895ba1b7c7100ea507be488502d13aba9fe833,TVS,SCOOTY ZEST BSIV,BSIV,PETROL,BLUE,MOTOR CYCLE,01/10/2017,2,false
3029f77a9417f79abfb06107aedba4fb47c6735a283ff35c7a4f22c96e08cd69,VENTO,1.5 TDI MT-HIGHLINE BSIV,BSIV,DIESEL,CANDY WHITE,MOTOR CAR,01/12/2018,5,false
3030a38c800b0abb2467a6a7556fcd8d166fac641b30a904f97bce683346e7f6,CB,125SHINE SP WFDISCBRDRUMBKS SELFSTART BSIV,BSIV,PETROL,BLACK RED,MOTOR CYCLE,01/11/2018,2,false
30339be945e216a318ed1a86c78e73ec44074b58cf84bdb1bbb3440ba68fb724,JOHN DEERE 5310 V5 TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,GREEN,Tractor for Commercial Use,01/10/2018,1,false
30494587f6adf85944a72fabb2b614bd97cc6c1767ba3219a0763652fce41ada,I20,ASTA-CRDI BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/10/2018,5,false
30603d832d17d9960ebc42e0907ddc900f249d10db985cb7215ca374d294800c,5TONS 2WHEELER SEMI TIPPING TRAILER,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,BLUE & YELLOW,Trailer For Commercial Use,01/10/2018,0,false
30789ae296907d30137c67d4156a86c8708486e4cb1e4dd5b596cead4d38c793,TATASIGNA3118.TKCR8X2FBTTWSSCS.S,18CUMBTB BSIV,BSIV,DIESEL,WHITE,Goods Carriage,01/08/2018,2,false
308585ac07d5d1701a42c888a5bdadc7a097472e79b31bf3fa78b2f63bcce82d,ACTIVA-125WEAS,KS FDISC/REARDCBS(CBS)WAW BSIV,BSIV,PETROL,MIDNIGHT BLUE METALLIC,MOTOR CYCLE,01/10/2018,2,false
309ec525c09999add20509a9a41c99cc2bc4edf040c2f60b77de6710e16691d9,PULSAR,NS 200 BSIV,BSIV,PETROL,PEARL METALLIC WHITE +MATTE PEWTER GREY,MOTOR CYCLE,01/12/2018,2,false
309ed2abefa8f70be7b51f58c336bfd3bd5cadadf5f94b69d28af4dc4d4f3efa,C220,D BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/10/2018,5,false
30a4897d27bdbba1200c50ffa6ca8fbbf7c2571efefc771ebebefb751c0874ce,SONALIKA,INTERNATIONAL DI 745 III POWER PLUS BSIII,BSIII,DIESEL,BLUE,Tractor for Agricultural Purpose,01/11/2018,1,false
30aa1b43950ab4aa4f964b73fd4a2c1231ed26c3542aa0d6cc860a6185ec0a41,GRAND,I10 MAGNA 1.2 AUTO BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/04/2018,5,false
30b8f5eb0132c3adc8b3bedf0491aedabe3048a178b0cb31a4f110cf25b18ddd,CLASSIC-350,BSIV,BSIV,PETROL,CHESTNUT,MOTOR CYCLE,01/11/2018,2,false
30d908c273837b66d4bc52c016ea46da56e5d243fda88db3fc5c90617aa2cdf2,ACCESS-125,CBS BSIV,BSIV,PETROL,WHITE,MOTOR CYCLE,01/08/2018,2,false
30da9fd2dcb040656a34f5f1a03957b275d858b6e9fd7aa05dae2e5aa79f1a0a,MARUTI,OMNI MPI STD BSIV,BSIV,PETROL,SILKY SILVER,Motor Cab,01/12/2018,5,false
30e3c929c5746b8177e8c01c543779f47f8c58313f12c98843930ec93e9fdc8a,NEW,DATSUN GO PLUS T BSIV,BSIV,PETROL,BROWN,MOTOR CAR,01/10/2018,7,false
31000651ffff3024597380abb3aa144ea446f94b48272f8d94945261d14ebbf6,TOYOTA,ETIOS (GD) BSIV,BSIV,DIESEL,SUPER WHITE,MOTOR CAR,01/11/2018,5,false
312418edf061f1b2e89f20e9a0c6d443ea6e87f3469f10e5dae95c66410d2c1d,TVS,XL100 COMFORT ITOUCH START BSIV,BSIV,PETROL,MINERAL,MOTOR CYCLE,01/01/2019,2,false
312612c9bd660f35cd1b96f6769dfd99cd10867cb51863f20c31a2b47e021b87,GRAND,I10 MAGNA- 1.2 BSIV,BSIV,PETROL,SLEEK SILVER,MOTOR CAR,01/09/2018,5,false
312a8a323293ac3f6c4ab17d72c39fc8093c8946189c5e96e9131b37955e81e5,ACTIVA-5GWEAS,KS DCBK(CBS)WSHEET WHEEL BSIV,BSIV,PETROL,PEARL SPARTAN RED,MOTOR CYCLE,01/12/2018,2,false
312bcac77ba94147df2959037455f595ce231bd838fff429dbfb1dea6431062a,GIXXER,SF BSIV,BSIV,PETROL,RED,MOTOR CYCLE,01/11/2017,2,false
313d926907d7662ac703f043802f6525980ae017b5a1c0646248860864a0bf77,RENAULT,KWID RXL BSIV,BSIV,PETROL,PLANET GREY,MOTOR CAR,01/12/2018,5,false
315c931ff45c8bbf8ea2a4cb602bd2c68a8c65dafb3265bc7cb00100edcb85a6,GRAND,I10 MAGNA 1.2 AUTO BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/11/2018,5,false
3169ec8a34f6687a30ffd263392a8df32644fac3a6a39289af3c00781a7528ca,GLAMOUR-,DRUM/SELF (WITH CAST WHEEL) BSIV,BSIV,PETROL,SBK,MOTOR CYCLE,01/02/2018,2,false
316e6180486e6383cee9875728f4670af45f5cb0ad6681fce5bf4362f309fee9,NEW HOLLAND 3230 TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,NEW HOLLAND BLUE AND GREY,Tractor for Agricultural Purpose,01/08/2018,1,false
3176bc59a95fdbb6e7d0b4675c9613074d1bb5bffdcda846d426ffed4470bdf7,SPLENDOR,ISMART+110 (DRUM-SELF-CAST) BSIV,BSIV,PETROL,GRY LEAF GRN M,MOTOR CYCLE,01/08/2018,2,false
3181a9335efac03a29f8be7c2e79e1afed5c09522bee48495ed822b720321d42,MARUTI,WAGON-R VXI BSIV,BSIV,PETROL,METBREEZEB-ZLU,MOTOR CAR,01/07/2018,5,false
318b135a345a09df16e6b89a207f1ddcb1341c24e19fac1a747c5e32d2e7be3c,APE,XTRA LD DAC WITH CABIN WITH PLATFORM BSIV,BSIV,DIESEL,"G,YELLOW",Three Wheeled Goods Vehicle,01/07/2018,1,false
319b86b2823defc0b1a0ba6e76b3b060394bc5ed91416796dd70689ff50f4fe9,TATA,TIAGO XZ 1.05 RTQ BSIV,BSIV,DIESEL,SUNBURST_ORG,MOTOR CAR,01/12/2017,5,false
31b076ecf48964aace16fdea987bad4813a6f8a19a2fb0d2005ad16256267d13,I20-SPORTZ,+ CVT BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/01/2019,5,false
31bbf08756212c61cfe82660ca8aca59c907311974d979adc39490ea6af02612,5TONNS 2WH SEMI TRAILER TIPPING IRON BODY,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,RED,Trailer for Agriculture Purpose,01/09/2018,0,false
31cb8adea5d780c9aa257c4db1f74cb197be82d3407534a46d428a00c58fc6de,MARUTI,IGNIS ZETA PETROL BSIV,BSIV,PETROL,UPTOWN RED,MOTOR CAR,01/09/2018,5,false
31ef7a79e679e369fd17c3dc8e0abf459301677ced8b719122e3d3505639bd3c,3118,BSIV,BSIV,DIESEL,NIL,Chassis Transport,01/01/2019,1,false
31f5c311d6df1574873095bd97f2b4850b5f1d49827132657b2cf1a3f075440c,TATA,NEXON-XMA 1.5 RTQ BSIV,BSIV,DIESEL,ETNA_ORANGE,MOTOR CAR,01/01/2019,5,false
3214eef209594c51eb766db16ff7a57fd068c47b7aa92c1dbef7c61be511d047,LIVO,WK S S SWFDISC R D B W ALLOYWHEELS BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/04/2017,2,false
321efe6b68674d2edab0cb9db2863287be22caa901d60481faeba8c2ed914bd6,GRAND-I10,SPORTZ 1.2 CRDI BSIV,BSIV,DIESEL,FIERY RED,MOTOR CAR,01/08/2018,5,false
32343dd159b8ee45456cbed84357f933d359b0394059791f3af8cd102ccd0690,TATA,ACE ZIP XL GVW 1310 BSIV,BSIV,DIESEL,ARCTIC_WHITE,Goods Carriage,01/11/2018,2,false
3238022a3fe84e70d3a7bc3cab13267b792bbbf395c8e6e2bff1eab787fcaf70,DUET,(TELESCOPIC FORK) BSIV,BSIV,PETROL,CANDY BLAZING RED,MOTOR CYCLE,01/11/2018,2,false
3239e9523f99f359d28a28cd510a1d65476a4d8d26b42a1f6a85682e77910944,ACTIVA,5GWEAS KS DCBS(CBS)WSWDSPEEDOMETER BSIV,BSIV,PETROL,BROWN,MOTOR CYCLE,01/12/2018,2,false
323a26514a72617afad767feeb934038a91871b824cfcc16c61c24ed198753d3,WR-V,1.5 VX MT (I-DTEC) BSIV,BSIV,DIESEL,RADIANT RED METALLIC,MOTOR CAR,01/08/2018,5,false
3242e6c592418529f744b66de71fb9d2a742677a67e5a95a2e345bcf263fba1f,CRETA-1.6,VTVT E+ BSIV,BSIV,PETROL,PHANTOM BLACK,MOTOR CAR,01/12/2018,5,false
32521dd1b635283541371289b64c17430f1b4b546222ab4293d7b32cc6624bd3,TATA,ACE MEGA XL BSIV,BSIV,DIESEL,ARCTIC_WHITE,Goods Carriage,01/11/2018,2,false
32674e4f552d2fc10f31c7a14618eed1c96583e23dc052bf41a5d05cae70b9bf,BR-V,1.5 V CVT (I-VTEC) BSIV,BSIV,PETROL,WHITE ORCHID PEARL,MOTOR CAR,01/10/2018,7,false
327075c0e356ad27f2a3f970b2c32707c1a091fe2850875a0b56aef5955634b1,CLIQ,W E A S KSW F RD CBS W SMW BSIV,BSIV,PETROL,PATRIOT RED,MOTOR CYCLE,01/04/2018,2,false
3286152233e41e73e4202b6692818a3e0763d0eda9d6f2edf6a25587916b958a,TACTOR 2WHEELER SEMITRAILOR TIPPING - 5 TONNS,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,RED & GREEN,Trailer for Agriculture Purpose,01/09/2018,0,false
3286fea65045d906a6583be1f8e25a3d5c657d9b572fe25f56021f1ee7ab31f7,SONALIKA,INTERNATIONAL DI-47 RX SUPER BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Commercial Use,01/12/2018,1,false
32ba35e2136c860009b4390df0d2fe573b206a5f16ef84c69f964d51f2ff3051,TATA,TIAGO XE 1.05 RTQ BSIV,BSIV,DIESEL,ESPRESO_BRWN,MOTOR CAR,01/10/2018,5,false
32bc16a8ae34c7f05197ea408e0c0dc916a05916c4a0eced3bc13967eef361fe,NEW-HOLLAND,4710 8X8 4WD BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Agricultural Purpose,01/12/2018,1,false
32c60eb8b6dd091d59589ac6e05f4cd5afdd214939118eb3c0379117619dba70,VERNA-1.6,CRDI SX(O) BSIV,BSIV,DIESEL,PHANTOM BLACK,MOTOR CAR,01/11/2018,5,false
32e6cb2b4fe1e7e2a4de7ded61461c05a32592f589a1b29bf23479d784e73fba,AMAZE-1.5,S MT(I-DTEC) BSIV,BSIV,DIESEL,MODERN STEEL METALLIC,MOTOR CAR,01/01/2019,5,false
32f7103cf078a2d6a4494e2030bdd1194f07abb682b7e94d82962884710c5c1b,FZ,25 (RG421) BSIV,BSIV,PETROL,BALLISTIC BLUE,MOTOR CYCLE,01/09/2018,2,false
32faf5dc478693c649dc29b77ef328fb0ed50bfe938ffcaaa29496f3cef97ab8,MARUTI,CELERIO ZXI-AMT (O) BSIV,BSIV,PETROL,BLAZING RED,MOTOR CAR,01/12/2018,5,false
